party_name,investment,levenshtein_score,jaro_winkler_score,average_score
shadeh,shares tr,0.4444444444444444,0.7925925925925926,0.6185185185185185
shalash,sara les bh,0.4545454545454546,0.7707792207792208,0.6126623376623377
shamrock marketing,schwab money market fund,0.5,0.667989417989418,0.5839947089947091
shank,sybank,0.6666666666666667,0.8400000000000001,0.7533333333333334
shannon,shawgroup,0.4444444444444444,0.671957671957672,0.5582010582010581
shapiro,shawgroup,0.5555555555555556,0.8296296296296296,0.6925925925925926
sharma,shares tr,0.4444444444444444,0.8222222222222222,0.6333333333333333
sharpe,shares tr,0.4444444444444444,0.8777777777777778,0.6611111111111111
shattuckst marys school,stoughton wisc area school,0.46153846153846156,0.6996196471899797,0.5805790543642206
shaul,shares russell ind,0.2777777777777778,0.8314814814814815,0.5546296296296296
shaws supermarkets,shaw group,0.33333333333333337,0.8238888888888889,0.5786111111111112
sheahan,schwab bank,0.4545454545454546,0.7506493506493506,0.6025974025974026
sheet metal workers local welfare fund board of trustees,sjh enterprises real estate partnership,0.3035714285714286,0.6503673529535599,0.4769693907624942
shell,s bell south,0.33333333333333337,0.74,0.5366666666666666
shell oil,s bell south,0.5,0.6666666666666666,0.5833333333333333
shell puerto rico,shares tr sp latin america,0.3846153846153846,0.6391402714932127,0.5118778280542986
shen manufacturing,south financial group,0.2857142857142857,0.7442857142857143,0.515
shepherd,shein henry,0.5454545454545454,0.8356060606060606,0.6905303030303029
sheridan,sprint,0.375,0.75,0.5625
sheriff of cook county,skye livestock carbon county mt,0.4516129032258065,0.6364498878730377,0.544031395549422
sherwinwilliams,scheringplough,0.4,0.6555555555555556,0.5277777777777778
shields,staples,0.4285714285714286,0.6309523809523809,0.5297619047619048
shloss,soleson,0.4285714285714286,0.6626984126984127,0.5456349206349207
shuffle master,shares tr,0.3571428571428571,0.7693121693121693,0.5632275132275132
sidak,sybank,0.5,0.7300000000000001,0.615
siemens medical solutions usa,siemens ag si,0.4137931034482759,0.8340406719717064,0.6239168877099912
sierra club,sailfish club,0.5384615384615384,0.6975524475524475,0.6180069930069929
sigma chi,sigma aldrich,0.5384615384615384,0.9162393162393162,0.7273504273504273
signature management team,schwab value advantage money fund,0.36363636363636365,0.6532857991681521,0.5084610814022579
sikorsky aircraft,spotsylvania,0.2941176470588235,0.6650326797385621,0.47957516339869277
sillick,sailfish club,0.3846153846153846,0.6996336996336997,0.5421245421245422
silva ramirez,sigma aldrich,0.3846153846153846,0.7766381766381766,0.5806267806267806
simmons,siemens ag,0.5,0.7904761904761906,0.6452380952380953
simmons masonry,siemens ag,0.4666666666666667,0.7777777777777778,0.6222222222222222
simon,siemens ag,0.4,0.7866666666666667,0.5933333333333334
simonian,siemens ag,0.5,0.7666666666666667,0.6333333333333333
simons,siemens ag,0.5,0.8222222222222222,0.6611111111111111
simontimmerman,southern,0.4285714285714286,0.6150793650793651,0.5218253968253969
simpson,soleson,0.5714285714285714,0.7428571428571429,0.6571428571428571
singh,savings,0.5714285714285714,0.8114285714285714,0.6914285714285714
singleton,soleson,0.5555555555555556,0.780952380952381,0.6682539682539683
sinohui,saintjoe,0.375,0.6904761904761904,0.5327380952380951
sixty firearms,spirit aerosystems,0.33333333333333337,0.7571428571428571,0.5452380952380953
sizer,smucker,0.4285714285714286,0.6761904761904761,0.5523809523809524
sk ex rel lk,shares russell ind,0.38888888888888884,0.6203703703703703,0.5046296296296295
skolnik,soutlunark,0.4,0.7642857142857143,0.5821428571428572
slj group,shaw group,0.7,0.8433333333333334,0.7716666666666667
smalls,staples,0.5714285714285714,0.7714285714285715,0.6714285714285715
smith,sprint,0.33333333333333337,0.7300000000000001,0.5316666666666667
smith avenue moving,state of israel savings,0.3913043478260869,0.6472452033092765,0.5192747755676816
smoothie king franchises,share in fahbu se,0.41666666666666663,0.736764705882353,0.5767156862745098
snecma,symantec com,0.33333333333333337,0.75,0.5416666666666667
snow time,saintjoe,0.33333333333333337,0.6481481481481481,0.49074074074074076
snowney,suncor energy su,0.375,0.6884920634920636,0.5317460317460319
social security admin,sirius sat radio,0.38095238095238093,0.7602335164835164,0.5705929487179486
social security administration,sodastream intutl soda,0.30000000000000004,0.7935930735930736,0.5467965367965368
softek,southern,0.5,0.7777777777777778,0.6388888888888888
solacordova,solectron,0.5454545454545454,0.6818181818181818,0.6136363636363635
solinger,savings,0.5,0.6904761904761904,0.5952380952380951
solis betancourt,soleson,0.3125,0.8020833333333334,0.5572916666666667
solisbetancourt,soleson,0.33333333333333337,0.808888888888889,0.5711111111111111
solvay pharmaceuticals,schwab charles,0.36363636363636365,0.6896103896103897,0.5266233766233767
sompo japan insurance of america,shares tr sp latin america,0.34375,0.6169450067476383,0.48034750337381915
sonibare,soutlunark,0.4,0.7666666666666667,0.5833333333333334
sony computer entertainment,sony amer sh new,0.40740740740740744,0.6679994388327722,0.5377034231200899
sony music entertainment,se investment,0.41666666666666663,0.6965811965811967,0.5566239316239316
sorden,southern,0.5,0.7777777777777778,0.6388888888888888
soron,soleson,0.5714285714285714,0.8323809523809523,0.7019047619047618
sotocastelo,staples,0.36363636363636365,0.6562770562770562,0.5099567099567099
sotosantiago,spotsylvania va,0.4,0.76,0.5800000000000001
sousa,southmark,0.4444444444444444,0.8237037037037037,0.634074074074074
south colonie central school district,southwest airlines,0.2702702702702703,0.8219572513690161,0.5461137608196431
southern graphic systems,spirit aerosystems,0.41666666666666663,0.8252450980392156,0.6209558823529411
southern new england telephone,southern,0.2666666666666667,0.8533333333333333,0.56
southern poverty law center,southwestern energy,0.37037037037037035,0.8369395711500974,0.6036549707602339
southern wine spirits of america,southwestern life ins whole life policy,0.4358974358974359,0.8553596866096865,0.6456285612535613
southstar funding,southwestern energy,0.4736842105263158,0.8508255933952528,0.6622549019607843
southtrust bank,suntrust banks,0.7333333333333334,0.8471428571428572,0.7902380952380953
southwest airlines,southwest airlines,1.0,1.0,1.0
southwestern bell mobile systems,southwestern energy,0.5,0.868421052631579,0.6842105263157895
sowell,soleson,0.4285714285714286,0.6626984126984127,0.5456349206349207
spadt,spdr tr,0.4285714285714286,0.8323809523809523,0.6304761904761904
spano,sprint,0.5,0.76,0.63
spargo,shawgroup,0.4444444444444444,0.7566666666666668,0.6005555555555556
sparveri,sbc partners,0.5,0.775,0.6375
spector,solectron,0.5555555555555556,0.8071428571428572,0.6813492063492064
spectrum scan,spectra energy sep,0.38888888888888884,0.8249572649572651,0.6069230769230769
sphere drake insurance,spdr trunit ser,0.31818181818181823,0.7938150738150738,0.555998445998446
spiering,sprint,0.625,0.8022222222222223,0.7136111111111112
spirit music group,south finl group,0.4444444444444444,0.7623106060606061,0.6033775252525253
spitzer,spdr tr,0.4285714285714286,0.7714285714285715,0.6000000000000001
spring lake nc,sprint fon,0.5,0.8400000000000001,0.67
sprint communications,sbc communications,0.7619047619047619,0.7639880952380952,0.7629464285714285
sraieb,sara les bh,0.4545454545454546,0.695959595959596,0.5752525252525253
st elizabeths medical center,spacel abs medical common stock,0.4516129032258065,0.6936494461961354,0.5726311747109709
st patricks home for the infirm aged,stocks of pr aaa,0.33333333333333337,0.6736111111111112,0.5034722222222223
st paul fire marine ins,star fund ira,0.34782608695652173,0.7630620587142325,0.5554440728353771
st paul fire marine insurance,shares tr sp latin america,0.27586206896551724,0.7723414516517965,0.5241017603086568
stafford,star fund,0.5555555555555556,0.825,0.6902777777777778
stagemeyer,state street,0.41666666666666663,0.7994444444444445,0.6080555555555556
stampley,staples,0.75,0.9083333333333333,0.8291666666666666
standard parking il,star fund ira,0.368421052631579,0.8022205864311128,0.585320819531346
stanko,sybank,0.5,0.7999999999999999,0.6499999999999999
stargate software,state street,0.47058823529411764,0.7950326797385622,0.6328104575163399
starr,star fund,0.4444444444444444,0.8488888888888889,0.6466666666666667
state,staples,0.5714285714285714,0.8533333333333333,0.7123809523809523
state dept of correctional services,state of israel savings,0.48571428571428577,0.8281987577639752,0.6569565217391304
state farm fire casualty,state street,0.375,0.8250000000000001,0.6000000000000001
state farm general insurance,state of israel savings,0.4285714285714286,0.8295376121463078,0.6290545203588682
state farm mutual automobile insurance,spacelabs medral common stock,0.368421052631579,0.6882802617829841,0.5283506572072816
state of connecticut,state of isracl bond exp,0.41666666666666663,0.8280952380952381,0.6223809523809524
state of connecticut judicial branch,state of israel savings bond,0.41666666666666663,0.8248196248196248,0.6207431457431457
state of illinois department of human services,state of israel bond exp,0.34782608695652173,0.8335309617918313,0.5906785243741766
stavros,staples,0.5714285714285714,0.8,0.6857142857142857
stehrenberger,schlumberger,0.6153846153846154,0.6356837606837606,0.625534188034188
stelter,stryker,0.5714285714285714,0.7714285714285715,0.6714285714285715
steppello,staples,0.4444444444444444,0.6899470899470899,0.5671957671957671
sterling,sprint,0.5,0.75,0.625
sternes,staples,0.5714285714285714,0.7714285714285715,0.6714285714285715
stevens,siemens ag,0.5,0.7642857142857143,0.6321428571428571
stewart,southmark,0.4444444444444444,0.671957671957672,0.5582010582010581
stocks,starbucks,0.5555555555555556,0.837037037037037,0.6962962962962963
stoddard,star fund,0.33333333333333337,0.7814814814814814,0.5574074074074074
stowell,st joe,0.2857142857142857,0.7968253968253969,0.5412698412698413
strategic commercial solutions,sbc communications,0.43333333333333335,0.6444444444444445,0.538888888888889
street,stryker,0.5714285714285714,0.8222222222222223,0.6968253968253968
streeter,stryker,0.625,0.8458333333333333,0.7354166666666666
strick,starbucks,0.5555555555555556,0.837037037037037,0.6962962962962963
stroitelstvo bulgaria,spotsylvania,0.38095238095238093,0.6150793650793651,0.498015873015873
stroud,star fund,0.5555555555555556,0.837037037037037,0.6962962962962963
strugala ex rel barnes noble,state of israel savings bond,0.3571428571428571,0.6507936507936508,0.503968253968254
student assn of state univ of new york,stale of israel yr sth indiv var rate ssue bond¥,0.33333333333333337,0.6714912280701754,0.5024122807017544
student members of same,safe bulkers sb,0.34782608695652173,0.633816425120773,0.49082125603864735
success village apartments,sei investment,0.3846153846153846,0.7706043956043956,0.5776098901098901
suciu,suncor,0.5,0.76,0.63
sullivan,soutlunark,0.4,0.6416666666666667,0.5208333333333334
sullivan university systems,spirit aerosystems,0.4444444444444444,0.6851851851851851,0.5648148148148148
summer infant usa,scudder international,0.47619047619047616,0.6933197521432816,0.5847551141668789
summit constructors,suncor,0.3157894736842105,0.7730994152046784,0.5444444444444445
summit financial holdings,south financial group,0.48,0.696468253968254,0.5882341269841269
sun building systems,spirit aerosystems,0.44999999999999996,0.6294612794612795,0.5397306397306397
sunbelt cranes construction hauling,sun health care sunh,0.34285714285714286,0.680532212885154,0.5116946778711484
sunbrite cleaners in re sunbrite cleaners,sovereign bancorp incmerger with banco santander,0.33333333333333337,0.6803014905149052,0.5068174119241193
suntrust mortgage,suntrust banks,0.5294117647058824,0.8605042016806722,0.6949579831932773
superintendent collins correctional facility,scudder international fund,0.34090909090909094,0.6720127698388568,0.5064609303739739
superior court,schering plough,0.4666666666666667,0.6079365079365079,0.5373015873015873
superior court of orange county,sector spdr energy,0.32258064516129037,0.6835125448028675,0.5030465949820789
superior sports products,sprint pcs com ser,0.375,0.652065527065527,0.5135327635327636
superwinch,sprint,0.5,0.8,0.65
suter,southern,0.625,0.8875,0.75625
swain,savings,0.4285714285714286,0.8114285714285714,0.62
swanson,soleson,0.5714285714285714,0.7428571428571429,0.6571428571428571
swartz,shares tr,0.4444444444444444,0.7333333333333334,0.5888888888888889
sweeney,southwestern energy,0.368421052631579,0.7518796992481203,0.5601503759398496
sweet,se investment,0.3076923076923077,0.7323076923076923,0.52
swida,schwab us midcap etf,0.25,0.6833333333333332,0.4666666666666666
swimelar in re jacob,s i els or incc repo m amount code ah e,0.3846153846153846,0.5909188034188034,0.487767094017094
sykes ex rel estate of purnell,sih enterprises real estate parmership,0.42105263157894735,0.5976608187134502,0.5093567251461988
symbol technologies,seagate technology stx,0.5454545454545454,0.6301680775364986,0.587811311495522
symko,sysco,0.6,0.7866666666666667,0.6933333333333334
synergetics,symantec,0.36363636363636365,0.7676767676767677,0.5656565656565657
sysco food services of albany,sysco,0.1724137931034483,0.8344827586206897,0.503448275862069
szymborski,sybank,0.4,0.6888888888888888,0.5444444444444444
taber partners i,taser intnl tasr,0.375,0.7848484848484849,0.5799242424242425
tabor,tesoro,0.5,0.7300000000000001,0.615
taco bell,tyco intl,0.5555555555555556,0.7333333333333334,0.6444444444444445
tafari,taser int,0.4444444444444444,0.762962962962963,0.6037037037037036
tahoe regional planning agency,transamerica life ins landmark annuity,0.2894736842105263,0.6646996278575226,0.47708665603402445
takara trust,taiwan tsm,0.41666666666666663,0.76,0.5883333333333334
takes in re takes,taser intnl tasr,0.5294117647058824,0.7660130718954249,0.6477124183006536
talaveraibarrondo,taser int,0.3529411764705882,0.6732026143790849,0.5130718954248366
talibdeen,taylormisdistb,0.3571428571428571,0.6375661375661376,0.4973544973544973
tallman,total sa tot,0.33333333333333337,0.6349206349206349,0.48412698412698413
tallon,taser int,0.33333333333333337,0.611111111111111,0.4722222222222222
tamayo,tomoka,0.33333333333333337,0.6944444444444443,0.5138888888888888
tamko roofing products,t rowe price,0.36363636363636365,0.6085858585858586,0.4861111111111111
tanager place,trowe price,0.46153846153846156,0.6773226773226773,0.5694305694305695
tankersley,taser int,0.4,0.6185185185185186,0.5092592592592593
tarek ibn ziyad academy,taser intnl tasr,0.34782608695652173,0.614231078904992,0.48102858293075684
target,target,1.0,1.0,1.0
tatum,target com,0.4,0.6333333333333333,0.5166666666666666
tavern on the green lp,the care group x,0.36363636363636365,0.6729312354312355,0.5182837995337995
taylor,taylormisdistb,0.4285714285714286,0.8857142857142858,0.6571428571428573
taylor bean whitacker mortgage,t rowe price growth,0.30000000000000004,0.7325386996904024,0.5162693498452012
tc investments,texas instruments,0.5294117647058824,0.7439075630252101,0.6366596638655462
technology research group,technology westmark common stock,0.5625,0.8231666666666667,0.6928333333333334
techtronic industries,taiwan semiconductor tsm,0.33333333333333337,0.7535714285714286,0.543452380952381
tecon oil services,t rowe price,0.38888888888888884,0.6388888888888888,0.5138888888888888
teesdale,time wamer,0.4,0.6333333333333333,0.5166666666666666
tegtmeier,tenet,0.33333333333333337,0.6648148148148149,0.4990740740740741
teledyne industries,templeton inst fd,0.42105263157894735,0.6510929730743972,0.5360728023266723
templin,templeton inst fd,0.4117647058823529,0.853781512605042,0.6327731092436975
tenneco automotive operating,towne view apartments,0.2857142857142857,0.7333333333333334,0.5095238095238095
terex,tenet,0.6,0.7866666666666667,0.6933333333333334
termeer,tenet,0.4285714285714286,0.6761904761904761,0.5523809523809524
termorio sa esp,thermo fisher scientific,0.375,0.74,0.5575
terriques,texas instruments,0.3529411764705882,0.6346093993152816,0.4937752878929349
teter,tenet,0.6,0.7866666666666667,0.6933333333333334
texas capital bank na,texas cap bk cd,0.6190476190476191,0.8971428571428571,0.7580952380952382
the apple ipod itunes antitrust litigation,the little bank deposit account,0.30952380952380953,0.6910473039505298,0.5002855567371697
the insurance,texas instruments,0.4117647058823529,0.7388728918140682,0.5753187988482106
the mcgrawhill companies,time wamer cable,0.29166666666666663,0.7303571428571429,0.5110119047619048
the paul revere life insurance,the clare residency deposit acct,0.375,0.6584325396825397,0.5167162698412698
the united states of america,the clare residency deposit acct,0.25,0.8219155844155844,0.5359577922077923
the upper deck,time wamer cable,0.375,0.6488095238095238,0.5119047619047619
thinkchain,transcanada,0.36363636363636365,0.6515151515151515,0.5075757575757576
thomas,thomas betts,0.5,0.9,0.7
thomas ex rel smith,thomas betts,0.4736842105263158,0.8519298245614034,0.6628070175438596
thompkins,tomoka,0.4444444444444444,0.7333333333333334,0.5888888888888889
thompson,thomson reuters tri,0.3157894736842105,0.8486842105263157,0.582236842105263
thomsen,thomas betts,0.5,0.8714285714285714,0.6857142857142857
thoroughbred horsemens group,the goldman sachs group,0.4285714285714286,0.6973775017253279,0.5629744651483782
those lead underwriters of interest at naviga sa,trust aggregate see note p art viii,0.33333333333333337,0.6829365079365081,0.5081349206349207
thrasher,thomas betts,0.41666666666666663,0.6805555555555557,0.5486111111111112
threat,target,0.5,0.7999999999999999,0.6499999999999999
tiab communications,taiwan semiconductor tsm,0.33333333333333337,0.6904239766081871,0.5118786549707602
tierney associates,trident microsystems,0.35,0.795,0.5725
tig insurance,texas instruments,0.4117647058823529,0.6524886877828054,0.5321266968325792
tillery,tiffany,0.4285714285714286,0.6190476190476191,0.5238095238095238
tilley,tiffany,0.4285714285714286,0.6428571428571429,0.5357142857142858
tokyo kikai seisakusho,total sa tot,0.2727272727272727,0.5934343434343434,0.43308080808080807
toledo,toroco,0.5,0.6666666666666666,0.5833333333333333
toledodavila,tomoka,0.33333333333333337,0.6666666666666666,0.5
tormey,torchmark,0.4444444444444444,0.7925925925925926,0.6185185185185185
torres,target,0.5,0.6666666666666666,0.5833333333333333
torres maldonado,terex common,0.375,0.6805555555555555,0.5277777777777777
torres rios,tesoro,0.4545454545454546,0.7636363636363637,0.6090909090909091
torresrosario,tesoro,0.46153846153846156,0.7384615384615385,0.6000000000000001
torressantiago,transcanada,0.4285714285714286,0.6024531024531025,0.5155122655122655
torressobrado,tesoro,0.46153846153846156,0.7384615384615385,0.6000000000000001
total hockey worldwide,total stock mkt index adm x,0.40740740740740744,0.6944845278178612,0.5509459676126343
total petroleum puerto rico,total sa tot,0.33333333333333337,0.8207407407407407,0.577037037037037
towery,trowe price,0.4545454545454546,0.6292929292929292,0.5419191919191919
town board of windham,toronto dominion bank td,0.33333333333333337,0.6464285714285715,0.4898809523809524
town of columbia nc,toronto domimion bank,0.38095238095238093,0.6232247284878863,0.5020885547201337
town of east haven,towne view apartments,0.33333333333333337,0.8221001221001221,0.5777167277167277
town of greenwich,t rowe price growth fd,0.31818181818181823,0.7308250572956455,0.5245034377387319
town of litchfield,trowe price,0.33333333333333337,0.6750841750841751,0.5042087542087542
town of new milford,tyco intl new f,0.3157894736842105,0.6716374269005848,0.49371345029239766
town of new paltz,towne view apartments,0.4285714285714286,0.6630167218402513,0.5457940752058399
town of onondaga,toronto dominion bank,0.4285714285714286,0.6904761904761904,0.5595238095238095
town of rocky hill,trust uwo ill,0.33333333333333337,0.6566951566951568,0.49501424501424507
towner,tenet,0.5,0.7300000000000001,0.615
tracfone wireless,trowe price,0.4117647058823529,0.812620320855615,0.612192513368984
trackwell,trust uwo ill,0.3846153846153846,0.6467236467236467,0.5156695156695157
tradewinds mutual insurance,taser intnl tasr,0.33333333333333337,0.7679166666666666,0.5506249999999999
trafalgar power,trust vanguard brokerage account x,0.2941176470588235,0.6553178847296494,0.4747177658942364
transamerica assurance,transamerica life ins landmark annuity,0.4473684210526315,0.8570813397129187,0.652224880382775
transamerica financial life insurance,transamerica life ins landmark annuity,0.4473684210526315,0.8976440256045519,0.6725062233285917
transamerica occidental life insurance,transamerica life ins lanpm rk nnui y,0.4473684210526315,0.8611124736351596,0.6542404473438956
traum,transoceamic,0.33333333333333337,0.7977777777777778,0.5655555555555556
travel plaza,teva pharm,0.41666666666666663,0.7421428571428572,0.579404761904762
travel tags,taser intnl tasr,0.375,0.6824494949494949,0.5287247474747474
travelers casualty surety,telephone data systems,0.31999999999999995,0.6494949494949495,0.4847474747474747
travelers property casualty of america,transamerica life insurance companylandmark annuity,0.27450980392156865,0.6981854145166838,0.48634760921912623
tregler,tenet,0.4285714285714286,0.6761904761904761,0.5523809523809524
trehan,torchmark,0.4444444444444444,0.7333333333333334,0.5888888888888889
tressic,trowe price,0.4545454545454546,0.7783549783549784,0.6164502164502165
triboskigray,tomoka,0.33333333333333337,0.6666666666666666,0.5
trimble,time wamer,0.30000000000000004,0.6571428571428571,0.4785714285714286
troutman,trusta,0.5,0.8555555555555556,0.6777777777777778
troxler electronic laboratories,towne view apartments,0.32258064516129037,0.6438300051203277,0.48320532514080905
truck drivers oil drivers filling station platform workers union local,transamerica life ins lanpm rk nnui y,0.30000000000000004,0.649002574002574,0.474501287001287
trujillo,truist finl,0.36363636363636365,0.6931818181818182,0.5284090909090909
truman,trusta,0.5,0.8444444444444443,0.6722222222222222
trustees of the connecticut pipe trades local health fund,trust mps nonexempt tr armanda money mktfd,0.3508771929824561,0.6702694235588972,0.5105733082706767
trustees of the construction industry laborers health welfare trust,trust h,0.10447761194029848,0.8208955223880597,0.4626865671641791
trustees of the local bakery drivers health welfare plan,trusts aggregate see note part viii,0.3214285714285714,0.6476190476190476,0.4845238095238095
trustmark insurance,trust s,0.368421052631579,0.8736842105263157,0.6210526315789473
tucci,tyco intl,0.33333333333333337,0.6444444444444445,0.48888888888888893
tuchman,torchmark,0.5555555555555556,0.780952380952381,0.6682539682539683
tucker,tsukos energy tnp,0.23529411764705888,0.7382352941176471,0.486764705882353
turbine engine components technologies,ten star common stock,0.3157894736842105,0.6738660376431275,0.494827755663669
turley,target,0.5,0.6666666666666666,0.5833333333333333
turner,tenet,0.5,0.7300000000000001,0.615
tweednew haven airport authority,towne view apartments,0.34375,0.6954365079365079,0.519593253968254
twin rivers public sch,t rowe price,0.36363636363636365,0.6292929292929292,0.49646464646464644
tyler b,taser int,0.4444444444444444,0.671957671957672,0.5582010582010581
uchtman,ucbh holdings,0.3076923076923077,0.6263736263736264,0.46703296703296704
uhaul international,usaa investmetn mgmt ira h,0.34615384615384615,0.6255060728744939,0.48582995951417
uk government,unilever nv,0.3846153846153846,0.5578865578865578,0.4712509712509712
ulster county department of social services,us treas fed strips zero coupon,0.2558139534883721,0.7484594362876433,0.5021366948880077
ultra coachbuilders,ultrapar particpacoes sa,0.33333333333333337,0.8211779448621555,0.5772556390977444
underwriters at lloyds london,us wireless online,0.31034482758620685,0.6501915708812261,0.4802681992337165
unger meat,united tech,0.4545454545454546,0.6595959595959596,0.557070707070707
unified government of athensclarke county,union bank formerly the little bank deposit account,0.2941176470588235,0.8056950422445401,0.5499063446516819
union independiente autentica de la aaa,union bank formerly the little bank deposit account,0.33333333333333337,0.6418077202390928,0.4875705267862131
union pacific railroad,union pacific,0.5909090909090908,0.9181818181818182,0.7545454545454545
unique manufacturing,union pacific,0.35,0.602991452991453,0.47649572649572647
united fire casualty,united states cellular,0.5,0.8554545454545455,0.6777272727272727
united marketing group,unitedhealth group,0.6363636363636364,0.8763636363636363,0.7563636363636363
united natural foods,united contrl hldgs,0.55,0.8678947368421053,0.7089473684210527
united of omaha life insurance,united contr hldgs ual,0.4,0.8325846702317291,0.6162923351158646
united parcel service,united parcel svc,0.8095238095238095,0.9619047619047618,0.8857142857142857
united rentals,united contrl hldgs,0.5789473684210527,0.8810776942355889,0.7300125313283208
united states,united tech,0.6153846153846154,0.9020979020979021,0.7587412587412588
united states amateur confederation of roller skating,united states treas bills,0.41509433962264153,0.8620968006562757,0.6385955701394586
united states bureau of prisons,united states treas bills,0.6451612903225806,0.8906627565982406,0.7679120234604107
united states department of energy,united states treas bills,0.5,0.8427120743034056,0.6713560371517028
united states department of justice,united states treas bills,0.5142857142857142,0.8594285714285714,0.6868571428571428
united states department of justice federal bureau of prisons,united states treas bills,0.34426229508196726,0.8246272273699217,0.5844447612259445
united states department of transportation,united states treas bills,0.4285714285714286,0.8394285714285714,0.634
united states department of treasury,united states treas bills,0.5,0.8411111111111111,0.6705555555555556
united states deptartment of agriculture,united states treas bills,0.5,0.8539523809523809,0.6769761904761904
united states environmental protection agency,united states treas bills,0.4222222222222223,0.8327619047619048,0.6274920634920635
united states ex rel aleman,united states cellular,0.6666666666666667,0.9029416976785398,0.7848041821726033
united states ex rel anderson,united states cellular,0.5862068965517242,0.8766631835597354,0.7314350400557298
united states ex rel batty,united states treas bills,0.6538461538461539,0.900967032967033,0.7774065934065935
united states ex rel blottiaux,united states cellular,0.6,0.9051515151515152,0.7525757575757576
united states ex rel bruce,united states treas bills,0.6538461538461539,0.8771012145748988,0.7654736842105263
united states ex rel chears,united states cellular,0.6666666666666667,0.8924153818890661,0.7795410242778664
united states ex rel clemons,united states cellular,0.6071428571428572,0.8873889268626111,0.7472658920027342
united states ex rel ervin associates,united states treas bills,0.5405405405405406,0.8676461916461917,0.7040933660933661
united states ex rel garrett,united states cellular,0.6071428571428572,0.881096681096681,0.7441197691197692
united states ex rel harris,united states treas bills,0.6296296296296297,0.894984126984127,0.7623068783068783
united states ex rel hernandez,united states cellular,0.5666666666666667,0.8725252525252525,0.7195959595959596
united states ex rel holland,united states cellular,0.6428571428571428,0.9146753246753246,0.7787662337662338
united states ex rel jones,united states treas bills,0.6538461538461539,0.8771012145748988,0.7654736842105263
united states ex rel keller,united states cellular,0.6666666666666667,0.9029416976785398,0.7848041821726033
united states ex rel malone,united states cellular,0.6296296296296297,0.9029416976785398,0.7662856636540847
united states ex rel mckinley,united states treas bills,0.6206896551724138,0.8779310344827587,0.7493103448275862
united states ex rel noble,united states treas bills,0.6538461538461539,0.8938461538461538,0.7738461538461539
united states ex rel romano,united states cellular,0.6296296296296297,0.8858585858585858,0.7577441077441077
united states ex rel siewick,united states treas bills,0.6071428571428572,0.8728571428571429,0.74
united states ex rel snyder,united states cellular,0.6296296296296297,0.8687066745890275,0.7491681521093285
united states ex rel thomas,united states treas bills,0.6296296296296297,0.894984126984127,0.7623068783068783
united states ex rel villfane,united states treas bills,0.6551724137931034,0.8937799671592775,0.7744761904761905
united states ex rel wages,united states treas bills,0.6538461538461539,0.883846153846154,0.768846153846154
united states fidelity guaranty,united states cellular,0.5806451612903225,0.8953079178885631,0.7379765395894429
united states general services administration,united states treas bills,0.4444444444444444,0.8555959595959596,0.6500202020202019
united states gypsum,united states cellular,0.6818181818181819,0.8863636363636364,0.7840909090909092
united states in re steffen,united states treas bills,0.6296296296296297,0.8781481481481481,0.7538888888888888
united states postal service,united states treas bills,0.5714285714285714,0.9135031055900622,0.7424658385093168
united steel workers of america,united states treas bills,0.4516129032258065,0.8267956989247313,0.6392043010752688
united subcontractors,united contrl hldgs,0.5714285714285714,0.8606516290726817,0.7160401002506265
united technologies,united technologies,1.0,1.0,1.0
united transportation union,union bank deposit account,0.2962962962962963,0.8254985754985755,0.5608974358974359
univ med center of southern nevada,united contr hldgs ual,0.38235294117647056,0.6899386017033077,0.5361457714398892
universal card services,unite parcel svc,0.4347826086956522,0.8295289855072463,0.6321557971014493
universal financial group,unitedhealth group,0.43999999999999995,0.66,0.55
university of new haven,university va,0.5217391304347826,0.8976588628762542,0.7096989966555184
unum life insurance of america,ubs financial serv acct,0.30000000000000004,0.664573268921095,0.48228663446054754
urban property services,us bank formerly firstar bank,0.3793103448275862,0.665792103948026,0.5225512243878061
us aprons,us hbonds,0.5555555555555556,0.8444444444444443,0.7
us army corps of engineers,us treas fed strips zero coupon,0.25806451612903225,0.7909704990350152,0.5245175075820236
us bank trust nat assn,ubs bank usa,0.4545454545454546,0.7977272727272727,0.6261363636363637
us deparment of labor,us steel bond,0.2857142857142857,0.8237179487179488,0.5547161172161172
us department of labor,us steel bond,0.31818181818181823,0.8176573426573427,0.5679195804195805
us dept of the air force,us treas fed strips zero coupon,0.3548387096774194,0.8177867383512544,0.5863127240143369
us equal employment opportunity commission,usaa investment mgmt ira h,0.2857142857142857,0.622453569821991,0.45408392776813833
us ex rel ervin and assoc,us treas fed strips zero coupon,0.3548387096774194,0.6983870967741935,0.5266129032258065
us ex rel irs,us t bills,0.46153846153846156,0.6985347985347986,0.5800366300366301
us ex rel washington,us wireless online,0.4,0.8114814814814815,0.6057407407407407
us express enterprises,us wireless nline,0.40909090909090906,0.6948900772430185,0.5519904931669638
us food service,us food lsfd,0.5333333333333333,0.87,0.7016666666666667
us marshal for northern dist of ill,us bank formerly firstar bank,0.34285714285714286,0.6863139858642108,0.5145855643606768
useong international,us natural gas,0.35,0.6235449735449735,0.48677248677248675
usoc of greater iowa,usaa aggressive growth fund,0.2962962962962963,0.6796296296296296,0.48796296296296293
utica alloys,ustbills,0.33333333333333337,0.775,0.5541666666666667
