person_id,judge_flag,position,status,disclosures_count
12055,2,2,judge with multiple positions,
12056,1,1,judge with 1 position,
12057,1,1,judge with 1 position,
12058,1,1,judge with 1 position,
12059,1,1,judge with 1 position,
12060,1,1,judge with 1 position,
12061,1,1,judge with 1 position,
12062,1,1,judge with 1 position,
12063,1,1,judge with 1 position,
12064,2,2,judge with multiple positions,
12065,1,1,judge with 1 position,
12066,4,4,judge with multiple positions,
12067,1,1,judge with 1 position,
12068,1,1,judge with 1 position,
12069,1,1,judge with 1 position,
12070,1,1,judge with 1 position,
12071,1,1,judge with 1 position,
12072,1,1,judge with 1 position,
12073,1,1,judge with 1 position,
12074,1,1,judge with 1 position,
12075,1,1,judge with 1 position,
12076,1,1,judge with 1 position,
12077,1,1,judge with 1 position,
12078,4,4,judge with multiple positions,
12079,1,1,judge with 1 position,
12080,3,3,judge with multiple positions,
12081,2,2,judge with multiple positions,
12082,4,4,judge with multiple positions,
12083,4,4,judge with multiple positions,
12084,1,1,judge with 1 position,
12085,1,1,judge with 1 position,
12086,1,1,judge with 1 position,
12087,2,2,judge with multiple positions,
12088,2,2,judge with multiple positions,
12089,1,1,judge with 1 position,
12090,1,1,judge with 1 position,
12091,2,2,judge with multiple positions,
12092,2,2,judge with multiple positions,
12093,2,2,judge with multiple positions,
12094,1,2,judge with multiple positions,
12095,1,1,judge with 1 position,
12096,2,2,judge with multiple positions,
12097,2,2,judge with multiple positions,
12098,2,2,judge with multiple positions,
12099,1,1,judge with 1 position,
12100,2,2,judge with multiple positions,
12101,2,2,judge with multiple positions,
12102,2,2,judge with multiple positions,
12103,2,2,judge with multiple positions,
12104,2,2,judge with multiple positions,
12105,2,2,judge with multiple positions,
12106,1,1,judge with 1 position,
12107,3,3,judge with multiple positions,
12108,2,2,judge with multiple positions,
12109,2,2,judge with multiple positions,
12110,2,2,judge with multiple positions,
12111,2,2,judge with multiple positions,
12112,19,19,judge with multiple positions,
12113,11,11,judge with multiple positions,
12114,1,1,judge with 1 position,
12115,2,2,judge with multiple positions,
12116,2,2,judge with multiple positions,
12117,2,2,judge with multiple positions,
12118,2,2,judge with multiple positions,
12119,3,3,judge with multiple positions,
12120,1,1,judge with 1 position,
12121,3,3,judge with multiple positions,
12122,2,2,judge with multiple positions,
12123,2,2,judge with multiple positions,
12124,2,2,judge with multiple positions,
12125,2,2,judge with multiple positions,
12126,2,2,judge with multiple positions,
12127,6,6,judge with multiple positions,
12128,3,3,judge with multiple positions,
12129,2,2,judge with multiple positions,
12130,2,2,judge with multiple positions,
12131,2,2,judge with multiple positions,
12132,2,2,judge with multiple positions,
12133,2,3,judge with multiple positions,
12134,1,1,judge with 1 position,
12135,1,1,judge with 1 position,
12136,2,2,judge with multiple positions,
12137,1,1,judge with 1 position,
12138,2,2,judge with multiple positions,
12139,1,1,judge with 1 position,
12140,1,1,judge with 1 position,
12141,2,2,judge with multiple positions,
12142,2,2,judge with multiple positions,
12143,2,2,judge with multiple positions,
12144,2,2,judge with multiple positions,
12145,2,2,judge with multiple positions,
12146,2,2,judge with multiple positions,
12147,3,3,judge with multiple positions,
12148,2,2,judge with multiple positions,
12149,6,6,judge with multiple positions,
12150,1,1,judge with 1 position,
12151,1,1,judge with 1 position,
12152,2,2,judge with multiple positions,
12153,1,1,judge with 1 position,
12154,1,1,judge with 1 position,
12155,1,1,judge with 1 position,
12156,1,1,judge with 1 position,
12157,1,1,judge with 1 position,
12158,1,1,judge with 1 position,
12159,1,1,judge with 1 position,
12160,1,1,judge with 1 position,
12161,2,2,judge with multiple positions,
12162,2,2,judge with multiple positions,
12163,2,2,judge with multiple positions,
12164,2,2,judge with multiple positions,
12165,1,1,judge with 1 position,
12166,2,2,judge with multiple positions,
12167,2,2,judge with multiple positions,
12168,1,1,judge with 1 position,
12169,1,1,judge with 1 position,
12170,1,1,judge with 1 position,
12171,2,2,judge with multiple positions,
12172,2,2,judge with multiple positions,
12173,1,1,judge with 1 position,
12174,1,1,judge with 1 position,
12175,1,1,judge with 1 position,
12176,1,1,judge with 1 position,
12177,1,1,judge with 1 position,
12178,1,1,judge with 1 position,
12179,5,5,judge with multiple positions,
12182,5,5,judge with multiple positions,
12183,2,2,judge with multiple positions,
12184,2,2,judge with multiple positions,
12185,1,3,judge with multiple positions,
12186,2,2,judge with multiple positions,
12187,1,1,judge with 1 position,
12188,1,1,judge with 1 position,
12189,3,3,judge with multiple positions,
12190,1,1,judge with 1 position,
12191,2,2,judge with multiple positions,
12192,2,2,judge with multiple positions,
12193,1,1,judge with 1 position,
12195,1,1,judge with 1 position,
12197,2,2,judge with multiple positions,
12201,2,2,judge with multiple positions,
12204,1,1,judge with 1 position,
12205,3,3,judge with multiple positions,
12206,1,1,judge with 1 position,
12207,1,1,judge with 1 position,
12208,1,1,judge with 1 position,
12209,1,1,judge with 1 position,
12211,1,2,judge with multiple positions,
12212,1,1,judge with 1 position,
12213,1,1,judge with 1 position,
12215,1,1,judge with 1 position,
12217,3,3,judge with multiple positions,
12218,1,1,judge with 1 position,
12219,5,5,judge with multiple positions,
12220,1,1,judge with 1 position,
12222,1,1,judge with 1 position,
12225,9,9,judge with multiple positions,
12226,2,2,judge with multiple positions,
12227,1,1,judge with 1 position,
12229,1,1,judge with 1 position,
12230,1,1,judge with 1 position,
12231,1,1,judge with 1 position,
12235,1,1,judge with 1 position,
12237,1,1,judge with 1 position,
12239,1,1,judge with 1 position,
12240,1,1,judge with 1 position,
12241,4,4,judge with multiple positions,
12242,3,3,judge with multiple positions,
12243,2,2,judge with multiple positions,
12244,2,2,judge with multiple positions,
12245,2,2,judge with multiple positions,
12246,1,1,judge with 1 position,
12247,1,1,judge with 1 position,
12248,2,2,judge with multiple positions,
12249,2,2,judge with multiple positions,
12250,1,1,judge with 1 position,
12251,1,1,judge with 1 position,
12253,1,1,judge with 1 position,
12255,9,9,judge with multiple positions,
12256,2,2,judge with multiple positions,
12258,1,1,judge with 1 position,
12260,1,1,judge with 1 position,
12261,1,1,judge with 1 position,
12262,1,1,judge with 1 position,
12266,1,1,judge with 1 position,
12270,3,3,judge with multiple positions,
12271,2,2,judge with multiple positions,
12274,1,1,judge with 1 position,
12275,7,7,judge with multiple positions,
12277,3,3,judge with multiple positions,
12278,3,3,judge with multiple positions,
12279,3,3,judge with multiple positions,
12280,3,3,judge with multiple positions,
12282,3,3,judge with multiple positions,
12286,3,3,judge with multiple positions,
12290,1,1,judge with 1 position,
12291,1,1,judge with 1 position,
12293,1,1,judge with 1 position,
12294,3,3,judge with multiple positions,
12298,1,1,judge with 1 position,
12302,1,1,judge with 1 position,
12303,1,1,judge with 1 position,
12305,1,1,judge with 1 position,
12306,1,1,judge with 1 position,
12308,2,2,judge with multiple positions,
12310,1,1,judge with 1 position,
12314,1,1,judge with 1 position,
12315,1,1,judge with 1 position,
12317,1,1,judge with 1 position,
12318,1,1,judge with 1 position,
12320,1,1,judge with 1 position,
12321,1,1,judge with 1 position,
12322,1,1,judge with 1 position,
12323,1,1,judge with 1 position,
12325,3,3,judge with multiple positions,
12326,1,1,judge with 1 position,
12328,1,1,judge with 1 position,
12329,1,1,judge with 1 position,
12331,1,1,judge with 1 position,
12332,3,3,judge with multiple positions,
12333,1,1,judge with 1 position,
12334,1,1,judge with 1 position,
12335,1,1,judge with 1 position,
12336,1,1,judge with 1 position,
12340,1,1,judge with 1 position,
12342,1,1,judge with 1 position,
12343,1,1,judge with 1 position,
12344,1,1,judge with 1 position,
12345,1,1,judge with 1 position,
12346,1,1,judge with 1 position,
12347,1,1,judge with 1 position,
12349,1,1,judge with 1 position,
12352,1,1,judge with 1 position,
12353,1,1,judge with 1 position,
12354,1,1,judge with 1 position,
12355,1,1,judge with 1 position,
12356,2,2,judge with multiple positions,
12358,4,4,judge with multiple positions,
12359,2,2,judge with multiple positions,
12360,1,1,judge with 1 position,
12361,2,2,judge with multiple positions,
12362,12,12,judge with multiple positions,
12363,7,7,judge with multiple positions,
12364,1,1,judge with 1 position,
12365,1,1,judge with 1 position,
12366,1,1,judge with 1 position,
12367,2,2,judge with multiple positions,
12368,2,2,judge with multiple positions,
12369,2,2,judge with multiple positions,
12370,2,2,judge with multiple positions,
12371,2,2,judge with multiple positions,
12372,1,1,judge with 1 position,
12373,1,1,judge with 1 position,
12374,2,2,judge with multiple positions,
12375,2,2,judge with multiple positions,
12376,2,2,judge with multiple positions,
12377,2,2,judge with multiple positions,
12378,2,2,judge with multiple positions,
12379,3,3,judge with multiple positions,
12380,2,2,judge with multiple positions,
12381,4,4,judge with multiple positions,
12382,1,1,judge with 1 position,
12383,2,2,judge with multiple positions,
12384,1,1,judge with 1 position,
12385,1,1,judge with 1 position,
12386,2,2,judge with multiple positions,
12387,2,2,judge with multiple positions,
12389,1,1,judge with 1 position,
12391,1,1,judge with 1 position,
12394,1,1,judge with 1 position,
12397,1,1,judge with 1 position,
12398,1,1,judge with 1 position,
12399,1,1,judge with 1 position,
12400,2,2,judge with multiple positions,
12401,1,1,judge with 1 position,
12402,1,1,judge with 1 position,
12404,1,1,judge with 1 position,
12405,3,3,judge with multiple positions,
12406,1,1,judge with 1 position,
12408,1,1,judge with 1 position,
12410,1,1,judge with 1 position,
12411,1,1,judge with 1 position,
12412,1,1,judge with 1 position,
12413,1,1,judge with 1 position,
12414,1,1,judge with 1 position,
12415,1,1,judge with 1 position,
12416,1,1,judge with 1 position,
12417,1,1,judge with 1 position,
12418,1,1,judge with 1 position,
12419,1,1,judge with 1 position,
12420,2,2,judge with multiple positions,
12421,5,5,judge with multiple positions,
12422,2,2,judge with multiple positions,
12423,1,1,judge with 1 position,
12424,2,2,judge with multiple positions,
12425,2,2,judge with multiple positions,
12430,1,1,judge with 1 position,
12431,1,1,judge with 1 position,
12432,1,1,judge with 1 position,
12433,1,1,judge with 1 position,
12437,1,1,judge with 1 position,
12438,1,1,judge with 1 position,
12443,1,1,judge with 1 position,
12445,2,2,judge with multiple positions,
12448,1,1,judge with 1 position,
12452,1,1,judge with 1 position,
12453,3,3,judge with multiple positions,
12454,1,1,judge with 1 position,
12455,9,9,judge with multiple positions,
12456,1,1,judge with 1 position,
12457,1,1,judge with 1 position,
12458,1,1,judge with 1 position,
12459,1,1,judge with 1 position,
12460,3,3,judge with multiple positions,
12461,1,1,judge with 1 position,
12462,1,1,judge with 1 position,
12465,1,1,judge with 1 position,
12466,1,1,judge with 1 position,
12468,1,1,judge with 1 position,
12469,1,1,judge with 1 position,
12471,1,1,judge with 1 position,
12473,1,1,judge with 1 position,
12474,2,2,judge with multiple positions,
12476,2,2,judge with multiple positions,
12477,1,1,judge with 1 position,
12478,1,1,judge with 1 position,
12479,1,1,judge with 1 position,
12480,2,2,judge with multiple positions,
12481,1,1,judge with 1 position,
12482,1,1,judge with 1 position,
12483,1,1,judge with 1 position,
12484,1,1,judge with 1 position,
12485,1,1,judge with 1 position,
12486,1,1,judge with 1 position,
12487,1,1,judge with 1 position,
12488,1,1,judge with 1 position,
12489,2,2,judge with multiple positions,
12490,1,1,judge with 1 position,
12491,3,3,judge with multiple positions,
12492,1,1,judge with 1 position,
12493,2,2,judge with multiple positions,
12494,1,1,judge with 1 position,
12496,1,1,judge with 1 position,
12499,1,1,judge with 1 position,
12502,2,2,judge with multiple positions,
12504,1,1,judge with 1 position,
12505,3,3,judge with multiple positions,
12506,6,6,judge with multiple positions,
12507,2,2,judge with multiple positions,
12508,4,4,judge with multiple positions,
12509,3,3,judge with multiple positions,
12510,4,4,judge with multiple positions,
12511,1,1,judge with 1 position,
12512,2,2,judge with multiple positions,
12513,1,1,judge with 1 position,
12514,1,1,judge with 1 position,
12515,1,1,judge with 1 position,
12516,3,3,judge with multiple positions,
12517,3,4,judge with multiple positions,
12518,1,1,judge with 1 position,
12519,3,3,judge with multiple positions,
12522,2,2,judge with multiple positions,
12523,1,1,judge with 1 position,
12524,5,5,judge with multiple positions,
12525,9,9,judge with multiple positions,
12527,1,1,judge with 1 position,
12528,1,1,judge with 1 position,
12529,1,1,judge with 1 position,
12530,1,1,judge with 1 position,
12531,1,1,judge with 1 position,
12533,1,1,judge with 1 position,
12535,3,3,judge with multiple positions,
12536,3,3,judge with multiple positions,
12537,1,1,judge with 1 position,
12538,1,1,judge with 1 position,
12539,1,1,judge with 1 position,
12540,1,1,judge with 1 position,
12541,1,1,judge with 1 position,
12542,2,2,judge with multiple positions,
12543,1,1,judge with 1 position,
12544,1,1,judge with 1 position,
12546,1,1,judge with 1 position,
12547,1,1,judge with 1 position,
12548,1,1,judge with 1 position,
12549,1,1,judge with 1 position,
12550,1,2,judge with multiple positions,
12552,3,3,judge with multiple positions,
12553,5,5,judge with multiple positions,
12554,1,1,judge with 1 position,
12555,1,1,judge with 1 position,
12556,1,1,judge with 1 position,
12557,1,1,judge with 1 position,
12558,3,3,judge with multiple positions,
12559,1,1,judge with 1 position,
12560,1,1,judge with 1 position,
12561,1,1,judge with 1 position,
12562,1,1,judge with 1 position,
12563,1,1,judge with 1 position,
12564,1,1,judge with 1 position,
12566,1,1,judge with 1 position,
12567,1,1,judge with 1 position,
12568,1,2,judge with multiple positions,
12569,3,3,judge with multiple positions,
12571,1,1,judge with 1 position,
12572,2,2,judge with multiple positions,
12573,1,1,judge with 1 position,
12574,3,3,judge with multiple positions,
12575,1,1,judge with 1 position,
12576,3,3,judge with multiple positions,
12577,1,1,judge with 1 position,
12578,2,2,judge with multiple positions,
12579,1,1,judge with 1 position,
12581,1,1,judge with 1 position,
12582,1,1,judge with 1 position,
12583,2,2,judge with multiple positions,
12584,1,1,judge with 1 position,
12585,1,1,judge with 1 position,
12586,1,2,judge with multiple positions,
12587,1,1,judge with 1 position,
12588,2,2,judge with multiple positions,
12590,1,1,judge with 1 position,
12594,1,1,judge with 1 position,
12595,7,7,judge with multiple positions,
12598,1,1,judge with 1 position,
12600,1,1,judge with 1 position,
12601,2,2,judge with multiple positions,
12602,3,3,judge with multiple positions,
12603,3,3,judge with multiple positions,
12605,1,1,judge with 1 position,
12606,1,1,judge with 1 position,
12607,1,1,judge with 1 position,
12608,3,3,judge with multiple positions,
12609,3,3,judge with multiple positions,
12610,1,1,judge with 1 position,
12612,1,1,judge with 1 position,
12613,7,7,judge with multiple positions,
12614,1,1,judge with 1 position,
12615,1,1,judge with 1 position,
12616,1,1,judge with 1 position,
12617,1,1,judge with 1 position,
12618,3,3,judge with multiple positions,
12619,8,8,judge with multiple positions,
12620,7,7,judge with multiple positions,
12621,3,3,judge with multiple positions,
12622,3,3,judge with multiple positions,
12623,1,1,judge with 1 position,
12624,1,1,judge with 1 position,
12625,1,1,judge with 1 position,
12626,1,1,judge with 1 position,
12627,1,1,judge with 1 position,
12628,2,2,judge with multiple positions,
12630,1,2,judge with multiple positions,
12631,1,1,judge with 1 position,
12632,1,1,judge with 1 position,
12633,2,2,judge with multiple positions,
12634,1,1,judge with 1 position,
12635,1,1,judge with 1 position,
12636,1,1,judge with 1 position,
12638,1,1,judge with 1 position,
12640,1,1,judge with 1 position,
12641,1,1,judge with 1 position,
12642,1,1,judge with 1 position,
12643,1,1,judge with 1 position,
12644,2,2,judge with multiple positions,
12645,1,1,judge with 1 position,
12646,1,1,judge with 1 position,
12647,1,1,judge with 1 position,
12649,1,1,judge with 1 position,
12652,1,1,judge with 1 position,
12653,1,1,judge with 1 position,
12654,2,2,judge with multiple positions,
12655,1,1,judge with 1 position,
12659,1,1,judge with 1 position,
12660,2,2,judge with multiple positions,
12663,4,4,judge with multiple positions,
12664,2,2,judge with multiple positions,
12666,17,17,judge with multiple positions,
12667,1,1,judge with 1 position,
12669,2,2,judge with multiple positions,
12671,3,3,judge with multiple positions,
12673,1,1,judge with 1 position,
12674,1,1,judge with 1 position,
12676,1,1,judge with 1 position,
12677,3,3,judge with multiple positions,
12678,1,1,judge with 1 position,
12679,5,5,judge with multiple positions,
12680,1,1,judge with 1 position,
12681,2,2,judge with multiple positions,
12683,1,1,judge with 1 position,
12684,1,1,judge with 1 position,
12685,1,1,judge with 1 position,
12686,1,1,judge with 1 position,
12687,1,1,judge with 1 position,
12688,1,1,judge with 1 position,
12689,2,2,judge with multiple positions,
12690,2,2,judge with multiple positions,
12691,1,1,judge with 1 position,
12692,3,3,judge with multiple positions,
12693,1,1,judge with 1 position,
12694,2,2,judge with multiple positions,
12695,2,2,judge with multiple positions,
12696,1,1,judge with 1 position,
12697,1,1,judge with 1 position,
12698,3,3,judge with multiple positions,
12699,1,1,judge with 1 position,
12700,1,2,judge with multiple positions,
12702,1,1,judge with 1 position,
12703,1,1,judge with 1 position,
12704,1,1,judge with 1 position,
12705,2,2,judge with multiple positions,
12706,3,3,judge with multiple positions,
12707,1,1,judge with 1 position,
12708,1,1,judge with 1 position,
12709,2,2,judge with multiple positions,
12710,1,1,judge with 1 position,
12711,3,5,judge with multiple positions,
12712,1,1,judge with 1 position,
12713,1,1,judge with 1 position,
12714,1,1,judge with 1 position,
12715,1,1,judge with 1 position,
12716,1,1,judge with 1 position,
12717,1,1,judge with 1 position,
12718,3,3,judge with multiple positions,
12719,1,1,judge with 1 position,
12720,1,1,judge with 1 position,
12721,1,1,judge with 1 position,
12722,1,1,judge with 1 position,
12723,1,1,judge with 1 position,
12724,1,1,judge with 1 position,
12725,2,2,judge with multiple positions,
12726,1,1,judge with 1 position,
12727,1,1,judge with 1 position,
12728,1,1,judge with 1 position,
12729,1,1,judge with 1 position,
12730,17,17,judge with multiple positions,
12731,1,1,judge with 1 position,
12732,1,2,judge with multiple positions,
12733,1,1,judge with 1 position,
12734,1,1,judge with 1 position,
12735,1,1,judge with 1 position,
12736,1,1,judge with 1 position,
12737,1,1,judge with 1 position,
12738,1,1,judge with 1 position,
12739,1,1,judge with 1 position,
12740,1,1,judge with 1 position,
12741,2,2,judge with multiple positions,
12742,1,1,judge with 1 position,
12743,1,1,judge with 1 position,
12744,1,2,judge with multiple positions,
12745,1,1,judge with 1 position,
12746,2,2,judge with multiple positions,
12747,1,1,judge with 1 position,
12748,3,3,judge with multiple positions,
12749,2,2,judge with multiple positions,
12750,1,1,judge with 1 position,
12751,1,1,judge with 1 position,
12752,5,5,judge with multiple positions,
12753,1,1,judge with 1 position,
12754,1,1,judge with 1 position,
12755,1,1,judge with 1 position,
12756,1,1,judge with 1 position,
12757,12,12,judge with multiple positions,
12758,3,3,judge with multiple positions,
12759,1,1,judge with 1 position,
12760,1,2,judge with multiple positions,
12761,1,1,judge with 1 position,
12762,1,1,judge with 1 position,
12763,1,1,judge with 1 position,
12764,1,1,judge with 1 position,
12765,1,1,judge with 1 position,
12766,6,6,judge with multiple positions,
12767,4,4,judge with multiple positions,
12768,2,2,judge with multiple positions,
12769,1,1,judge with 1 position,
12770,1,1,judge with 1 position,
12771,1,1,judge with 1 position,
12772,4,4,judge with multiple positions,
12773,1,1,judge with 1 position,
12774,1,1,judge with 1 position,
12775,1,1,judge with 1 position,
12776,3,3,judge with multiple positions,
12777,1,1,judge with 1 position,
12778,1,1,judge with 1 position,
12779,1,1,judge with 1 position,
12780,1,1,judge with 1 position,
12781,1,1,judge with 1 position,
12782,1,1,judge with 1 position,
12783,2,2,judge with multiple positions,
12784,1,1,judge with 1 position,
12785,1,1,judge with 1 position,
12786,1,1,judge with 1 position,
12787,1,1,judge with 1 position,
12788,1,1,judge with 1 position,
12789,3,3,judge with multiple positions,
12790,2,2,judge with multiple positions,
12791,1,1,judge with 1 position,
12792,2,2,judge with multiple positions,
12793,1,1,judge with 1 position,
12794,1,1,judge with 1 position,
12795,1,1,judge with 1 position,
12796,1,2,judge with multiple positions,
12797,1,3,judge with multiple positions,
12798,1,1,judge with 1 position,
12799,1,1,judge with 1 position,
12800,1,1,judge with 1 position,
12801,1,1,judge with 1 position,
12802,1,1,judge with 1 position,
12803,1,1,judge with 1 position,
12804,5,6,judge with multiple positions,
12805,13,13,judge with multiple positions,
12806,2,2,judge with multiple positions,
12807,2,2,judge with multiple positions,
12808,1,1,judge with 1 position,
12809,1,1,judge with 1 position,
12810,1,1,judge with 1 position,
12811,1,3,judge with multiple positions,
12812,1,3,judge with multiple positions,
12813,1,1,judge with 1 position,
12814,1,1,judge with 1 position,
12815,3,3,judge with multiple positions,
12816,1,3,judge with multiple positions,
12817,1,1,judge with 1 position,
12818,1,1,judge with 1 position,
12819,1,2,judge with multiple positions,
12820,1,2,judge with multiple positions,
12821,1,3,judge with multiple positions,
12822,1,1,judge with 1 position,
12823,1,1,judge with 1 position,
12824,1,4,judge with multiple positions,
12825,1,3,judge with multiple positions,
12826,1,1,judge with 1 position,
12827,1,1,judge with 1 position,
12828,3,3,judge with multiple positions,
12829,1,1,judge with 1 position,
12830,1,2,judge with multiple positions,
12831,1,2,judge with multiple positions,
12832,1,2,judge with multiple positions,
12833,1,2,judge with multiple positions,
12834,2,2,judge with multiple positions,
12835,1,2,judge with multiple positions,
12836,1,3,judge with multiple positions,
12837,1,2,judge with multiple positions,
12838,1,2,judge with multiple positions,
12839,1,1,judge with 1 position,
12840,1,2,judge with multiple positions,
12841,1,1,judge with 1 position,
12842,1,1,judge with 1 position,
12843,1,2,judge with multiple positions,
12844,2,2,judge with multiple positions,
12845,1,2,judge with multiple positions,
12846,3,3,judge with multiple positions,
12847,3,3,judge with multiple positions,
12848,1,1,judge with 1 position,
12849,1,1,judge with 1 position,
12850,1,2,judge with multiple positions,
12851,1,1,judge with 1 position,
12852,1,2,judge with multiple positions,
12853,1,2,judge with multiple positions,
12854,1,1,judge with 1 position,
12855,3,3,judge with multiple positions,
12856,1,1,judge with 1 position,
12857,1,3,judge with multiple positions,
12858,1,1,judge with 1 position,
12859,1,1,judge with 1 position,
12860,3,3,judge with multiple positions,
12861,1,1,judge with 1 position,
12862,4,4,judge with multiple positions,
12863,9,9,judge with multiple positions,
12864,2,2,judge with multiple positions,
12865,1,1,judge with 1 position,
12866,1,1,judge with 1 position,
12867,3,3,judge with multiple positions,
12868,1,3,judge with multiple positions,
12869,1,2,judge with multiple positions,
12870,4,4,judge with multiple positions,
12871,3,3,judge with multiple positions,
12872,1,2,judge with multiple positions,
12873,2,2,judge with multiple positions,
12874,1,2,judge with multiple positions,
12875,1,1,judge with 1 position,
12876,1,1,judge with 1 position,
12877,1,2,judge with multiple positions,
12878,1,1,judge with 1 position,
12879,2,11,judge with multiple positions,
12880,1,1,judge with 1 position,
12881,1,2,judge with multiple positions,
12882,1,2,judge with multiple positions,
12883,1,1,judge with 1 position,
12884,1,2,judge with multiple positions,
12885,1,2,judge with multiple positions,
12886,1,1,judge with 1 position,
12887,3,3,judge with multiple positions,
12888,1,1,judge with 1 position,
12889,1,1,judge with 1 position,
12890,2,2,judge with multiple positions,
12891,1,1,judge with 1 position,
12892,5,6,judge with multiple positions,
12893,1,2,judge with multiple positions,
12894,1,1,judge with 1 position,
12895,1,1,judge with 1 position,
12896,4,4,judge with multiple positions,
12897,5,5,judge with multiple positions,
12898,1,1,judge with 1 position,
12899,2,2,judge with multiple positions,
12900,6,6,judge with multiple positions,
12901,3,3,judge with multiple positions,
12902,1,1,judge with 1 position,
12903,1,1,judge with 1 position,
12904,1,1,judge with 1 position,
12905,1,1,judge with 1 position,
12906,1,3,judge with multiple positions,
12907,1,2,judge with multiple positions,
12908,1,1,judge with 1 position,
12909,1,1,judge with 1 position,
12910,1,1,judge with 1 position,
12911,1,1,judge with 1 position,
12912,1,2,judge with multiple positions,
12913,1,2,judge with multiple positions,
12914,1,1,judge with 1 position,
12915,1,1,judge with 1 position,
12916,1,1,judge with 1 position,
12917,1,1,judge with 1 position,
12918,1,1,judge with 1 position,
12919,1,1,judge with 1 position,
12920,1,1,judge with 1 position,
12921,1,1,judge with 1 position,
12922,1,1,judge with 1 position,
12923,1,1,judge with 1 position,
12924,2,2,judge with multiple positions,
12925,1,1,judge with 1 position,
12926,3,3,judge with multiple positions,
12927,1,1,judge with 1 position,
12928,1,2,judge with multiple positions,
12929,1,1,judge with 1 position,
12930,1,1,judge with 1 position,
12931,1,1,judge with 1 position,
12932,1,1,judge with 1 position,
12933,1,1,judge with 1 position,
12934,1,1,judge with 1 position,
12935,1,1,judge with 1 position,
12936,1,1,judge with 1 position,
12937,2,2,judge with multiple positions,
12938,3,3,judge with multiple positions,
12939,1,1,judge with 1 position,
12940,2,2,judge with multiple positions,
12941,1,1,judge with 1 position,
12942,1,1,judge with 1 position,
12943,1,1,judge with 1 position,
12944,2,2,judge with multiple positions,
12945,1,1,judge with 1 position,
12946,1,1,judge with 1 position,
12947,1,1,judge with 1 position,
12948,1,1,judge with 1 position,
12949,1,1,judge with 1 position,
12950,1,2,judge with multiple positions,
12951,1,2,judge with multiple positions,
12952,1,1,judge with 1 position,
12953,1,1,judge with 1 position,
12954,1,1,judge with 1 position,
12955,1,1,judge with 1 position,
12956,1,3,judge with multiple positions,
12957,1,1,judge with 1 position,
12958,1,1,judge with 1 position,
12959,1,1,judge with 1 position,
12960,1,1,judge with 1 position,
12961,3,3,judge with multiple positions,
12962,1,1,judge with 1 position,
12963,1,1,judge with 1 position,
12964,3,3,judge with multiple positions,
12965,1,1,judge with 1 position,
12966,1,1,judge with 1 position,
12967,2,2,judge with multiple positions,
12968,1,1,judge with 1 position,
12969,1,1,judge with 1 position,
12970,2,2,judge with multiple positions,
12971,1,1,judge with 1 position,
12972,1,1,judge with 1 position,
12973,6,6,judge with multiple positions,
12974,1,1,judge with 1 position,
12975,1,1,judge with 1 position,
12976,1,1,judge with 1 position,
12977,1,1,judge with 1 position,
12978,1,1,judge with 1 position,
12979,2,2,judge with multiple positions,
12980,1,1,judge with 1 position,
12981,1,1,judge with 1 position,
12982,1,1,judge with 1 position,
12983,1,2,judge with multiple positions,
12984,1,1,judge with 1 position,
12985,1,2,judge with multiple positions,
12986,1,1,judge with 1 position,
12987,2,2,judge with multiple positions,
12988,3,4,judge with multiple positions,
12989,1,1,judge with 1 position,
12990,1,1,judge with 1 position,
12991,1,1,judge with 1 position,
12992,7,7,judge with multiple positions,
12993,2,2,judge with multiple positions,
12994,1,1,judge with 1 position,
12995,1,1,judge with 1 position,
12996,5,6,judge with multiple positions,
12997,3,3,judge with multiple positions,
12998,1,1,judge with 1 position,
12999,1,1,judge with 1 position,
13000,2,2,judge with multiple positions,
13001,1,2,judge with multiple positions,
13002,1,1,judge with 1 position,
13003,1,1,judge with 1 position,
13004,1,1,judge with 1 position,
13005,3,3,judge with multiple positions,
13006,1,1,judge with 1 position,
13007,2,2,judge with multiple positions,
13008,3,3,judge with multiple positions,
13009,1,2,judge with multiple positions,
13010,1,1,judge with 1 position,
13011,1,1,judge with 1 position,
13012,1,2,judge with multiple positions,
13013,1,1,judge with 1 position,
13014,2,3,judge with multiple positions,
13015,1,1,judge with 1 position,
13016,1,1,judge with 1 position,
13017,1,1,judge with 1 position,
13018,1,1,judge with 1 position,
13019,1,1,judge with 1 position,
13020,1,1,judge with 1 position,
13021,1,1,judge with 1 position,
13022,1,1,judge with 1 position,
13023,1,1,judge with 1 position,
13024,1,2,judge with multiple positions,
13025,1,2,judge with multiple positions,
13026,1,1,judge with 1 position,
13027,3,3,judge with multiple positions,
13028,2,2,judge with multiple positions,
13029,1,1,judge with 1 position,
13030,1,1,judge with 1 position,
13031,1,1,judge with 1 position,
13032,1,1,judge with 1 position,
13033,1,1,judge with 1 position,
13034,1,1,judge with 1 position,
13035,1,1,judge with 1 position,
13036,1,2,judge with multiple positions,
13037,1,1,judge with 1 position,
13038,1,1,judge with 1 position,
13039,1,1,judge with 1 position,
13040,1,1,judge with 1 position,
13041,1,1,judge with 1 position,
13042,1,1,judge with 1 position,
13043,4,4,judge with multiple positions,
13044,1,1,judge with 1 position,
13045,1,1,judge with 1 position,
13046,1,1,judge with 1 position,
13047,1,1,judge with 1 position,
13048,1,1,judge with 1 position,
