person_id,judge_flag,position,status,disclosures_count,name_first,name_middle,name_last,political_affiliations,race,date_nominated,date_start,date_termination,court_short_name,court_full_name
1832,1,14,judge with multiple positions,,Robert,Lowe,Kunzig,r,w,1971-11-18,1972-01-03,1982-02-21,Court of Claims,United States Court of Claims
1833,1,4,judge with multiple positions,14.0,Richard,House,Kyle,r,w,1992-03-20,1992-05-13,,D. Minnesota,"District Court, D. Minnesota"
1834,2,6,judge with multiple positions,,George,,La Plata,r,h,1985-02-27,1985-04-04,1996-08-03,E.D. Michigan,"District Court, E.D. Michigan"
1835,2,4,judge with multiple positions,,Walter,J.,LaBuy,d,w,1944-03-07,1944-03-31,1967-09-29,N.D. Illinois,"District Court, N.D. Illinois"
1836,1,8,judge with multiple positions,,Frederick,Bernard,Lacey,r,w,1970-10-07,1971-01-26,1986-02-03,D. New Jersey,"District Court, D. New Jersey"
1837,2,8,judge with multiple positions,,Emile,Henry,Lacombe,d,w,,1891-06-16,1916-02-15,Second Circuit,Court of Appeals for the Second Circuit
1838,1,2,judge with multiple positions,3.0,Hector,Manuel,Laffitte,r,h,1983-05-26,1983-07-27,2007-02-16,D. Puerto Rico,"District Court, D. Puerto Rico"
1839,1,3,judge with multiple positions,14.0,Ronald,Rene,Lagueux,r,w,1986-01-21,1986-03-04,,D. Rhode Island,"District Court, D. Rhode Island"
1840,1,4,judge with multiple positions,17.0,Simeon,Timothy,Lake,r,w,1988-03-30,1988-08-12,,S.D. Texas,"District Court, S.D. Texas"
1841,1,7,judge with multiple positions,,Joseph,Rucker,Lamar,r,w,1910-12-12,1910-12-17,1916-01-02,Supreme Court,Supreme Court of the United States
1842,2,20,judge with multiple positions,,Lucius,Quintus Cincinnatus,Lamar,d,w,1887-12-06,1888-01-16,1893-01-23,Supreme Court,Supreme Court of the United States
1843,1,4,judge with multiple positions,,William,Wallace,Lambdin,d,w,1915-03-03,1915-03-03,1916-12-20,S.D. Georgia,"District Court, S.D. Georgia"
1844,1,5,judge with multiple positions,17.0,Royce,C.,Lamberth,r,w,1987-03-19,1987-11-16,,District of Columbia,"District Court, District of Columbia"
1845,2,5,judge with multiple positions,,Thomas,Demetrios,Lambros,d,w,1967-06-05,1967-08-18,1995-02-10,N.D. Ohio,"District Court, N.D. Ohio"
1846,1,5,judge with multiple positions,7.0,Gary,L.,Lancaster,d,b,1993-10-25,1993-11-24,2013-04-24,W.D. Pennsylvania,"District Court, W.D. Pennsylvania"
1847,1,2,judge with multiple positions,15.0,Clay,D.,Land,r,w,2001-09-21,2001-12-21,,M.D. Georgia,"District Court, M.D. Georgia"
1848,4,12,judge with multiple positions,,Frederick,,Landis,d,w,,1980-11-01,1990-03-01,Court of International Trade,United States Court of International Trade
1849,1,5,judge with multiple positions,,Kenesaw,Mountain,Landis,r,w,1905-03-18,1905-03-18,1922-02-28,N.D. Illinois,"District Court, N.D. Illinois"
1850,2,9,judge with multiple positions,,Arthur,Stephen,Lane,r,w,1960-06-17,1960-08-30,1967-07-15,D. New Jersey,"District Court, D. New Jersey"
1851,1,5,judge with multiple positions,,Donald,Edward,Lane,r,w,1969-05-14,1969-06-20,1979-05-30,Customs and Patent Appeals,Court of Customs and Patent Appeals
1852,4,6,judge with multiple positions,,George,Washington,Lane,r,w,1861-03-26,1861-03-28,1863-11-12,M.D. Alabama,"District Court, M.D. Alabama"
1853,1,3,judge with multiple positions,9.0,Roberto,Antonio,Lange,d,w,2009-07-08,2009-10-21,,D. South Dakota,"District Court, D. South Dakota"
1854,1,5,judge with multiple positions,,Orville,Edwin,Langley,d,w,1965-01-07,1965-01-27,1973-09-12,E.D. Oklahoma,"District Court, E.D. Oklahoma"
1855,4,7,judge with multiple positions,,William,Mershon,Lanning,r,w,1909-05-06,1909-05-18,1912-02-16,Third Circuit,Court of Appeals for the Third Circuit
1856,1,5,judge with multiple positions,13.0,Joseph,Normand,Laplante,r,w,2007-06-13,2007-12-28,,D. New Hampshire,"District Court, D. New Hampshire"
1857,3,5,judge with multiple positions,,Don,Nelson,Laramore,r,w,,1982-10-01,1989-08-09,Federal Circuit,Court of Appeals for the Federal Circuit
1858,1,9,judge with multiple positions,16.0,David,G.,Larimer,r,w,1987-05-05,1987-11-06,,W.D. New York,"District Court, W.D. New York"
1859,1,7,judge with multiple positions,,John,Davis,Larkins,d,w,1961-08-08,1961-08-21,1990-02-16,E.D. North Carolina,"District Court, E.D. North Carolina"
1860,1,8,judge with multiple positions,,Earl,Richard,Larson,d,w,1961-07-24,1961-08-10,2001-10-31,D. Minnesota,"District Court, D. Minnesota"
1861,2,7,judge with multiple positions,3.0,Stephen,G.,Larson,r,w,2005-12-15,2006-03-20,2009-11-02,C.D. California,"District Court, C.D. California"
1862,1,6,judge with multiple positions,7.0,Morris,Edward,Lasker,d,w,1967-11-28,1968-06-24,2009-12-25,S.D. New York,"District Court, S.D. New York"
1863,2,6,judge with multiple positions,15.0,Robert,S.,Lasnik,d,w,1998-05-11,1998-10-22,,W.D. Washington,"District Court, W.D. Washington"
1864,1,8,judge with multiple positions,,James,Levin,Latchum,d,w,1968-07-17,1968-08-03,2004-01-31,D. Delaware,"District Court, D. Delaware"
1865,2,6,judge with multiple positions,9.0,Mary,Hannah,Lauck,d,w,2014-01-06,2014-06-10,,E.D. Virginia,"District Court, E.D. Virginia"
1866,3,9,judge with multiple positions,18.0,Nanette,Kay,Laughrey,d,w,1995-10-20,1996-08-01,,W.D. Missouri,"District Court, W.D. Missouri"
1867,2,12,judge with multiple positions,,John,,Laurance,,w,1794-05-05,1794-05-06,1796-11-08,D. New York,"District Court, D. New York"
1868,4,15,judge with multiple positions,,Richard,,Law,,w,1789-09-24,1789-09-26,1806-01-26,D. Connecticut,"District Court, D. Connecticut"
1869,1,2,judge with multiple positions,,Alexander,Atkinson,Lawrence,d,w,1968-07-17,1968-07-25,1979-08-20,S.D. Georgia,"District Court, S.D. Georgia"
1870,1,8,judge with multiple positions,,Charles,Drummond,Lawrence,d,w,1943-02-01,1943-02-22,1975-02-12,U.S. Customs Court,United States Customs Court
1871,2,3,judge with multiple positions,,Philip,Kissick,Lawrence,d,w,1837-09-06,1837-09-12,1841-03-19,W.D. Louisiana,"District Court, W.D. Louisiana"
1872,3,6,judge with multiple positions,10.0,William,T.,Lawrence,r,w,2008-02-14,2008-06-30,,S.D. Indiana,"District Court, S.D. Indiana"
1873,3,7,judge with multiple positions,,Bolitha,James,Laws,d,w,,1948-09-01,1958-11-14,District of Columbia,"District Court, District of Columbia"
1874,1,6,judge with multiple positions,17.0,David,M.,Lawson,d,w,1999-08-05,2000-06-02,,E.D. Michigan,"District Court, E.D. Michigan"
1875,2,3,judge with multiple positions,17.0,Roger,Hugh,Lawson,d,w,1995-08-10,1995-12-26,,M.D. Georgia,"District Court, M.D. Georgia"
1876,1,8,judge with multiple positions,1.0,Donald,Pomery,Lay,d,w,1966-07-11,1966-07-22,2007-04-29,Eighth Circuit,Court of Appeals for the Eighth Circuit
1877,2,2,judge with multiple positions,,Caleb,Rodney,Layton,r,w,1957-03-25,1957-04-17,1988-05-06,D. Delaware,"District Court, D. Delaware"
1878,6,11,judge with multiple positions,17.0,Richard,A.,Lazzara,d,w,1997-01-07,1997-09-29,,M.D. Florida,"District Court, M.D. Florida"
1879,2,10,judge with multiple positions,,Edward,Lawrence,Leahy,d,w,1950-12-21,1951-01-03,1953-07-22,D. Rhode Island,"District Court, D. Rhode Island"
1880,1,2,judge with multiple positions,,Paul,Conway,Leahy,d,w,1941-12-23,1942-01-14,1966-07-03,D. Delaware,"District Court, D. Delaware"
1881,1,4,judge with multiple positions,,James,Patrick,Leamy,d,w,1940-04-12,1940-05-07,1949-07-22,D. Vermont,"District Court, D. Vermont"
1882,2,11,judge with multiple positions,,Humphrey,Howe,Leavitt,d,w,,1855-02-10,1871-04-01,S.D. Ohio,"District Court, S.D. Ohio"
1883,2,7,judge with multiple positions,,Charles,Henry,Leavy,d,w,1941-10-23,1942-02-25,1952-09-25,W.D. Washington,"District Court, W.D. Washington"
1884,4,8,judge with multiple positions,17.0,Edward,,Leavy,r,w,1987-02-02,1987-03-23,,Ninth Circuit,Court of Appeals for the Ninth Circuit
1885,2,5,judge with multiple positions,,Alfred,James,Lechner,r,w,1986-04-08,1986-06-09,2001-10-01,D. New Jersey,"District Court, D. New Jersey"
1886,1,4,judge with multiple positions,,Bernard,Joseph,Leddy,d,w,1966-08-16,1966-08-25,1972-01-09,D. Vermont,"District Court, D. Vermont"
1887,1,7,judge with multiple positions,,Arthur,F.,Lederle,d,w,1936-02-20,1936-03-06,1972-04-29,E.D. Michigan,"District Court, E.D. Michigan"
1888,3,11,judge with multiple positions,,Donald,John,Lee,r,w,1989-11-09,1990-03-12,2011-03-17,W.D. Pennsylvania,"District Court, W.D. Pennsylvania"
1889,1,3,judge with multiple positions,,Elmo,Pearce,Lee,d,w,1943-11-05,1943-12-17,1949-07-26,Fifth Circuit,Court of Appeals for the Fifth Circuit
1890,2,3,judge with multiple positions,13.0,Gerald,Bruce,Lee,d,b,1998-05-22,1998-10-01,,E.D. Virginia,"District Court, E.D. Virginia"
1891,1,3,judge with multiple positions,12.0,John,Zihun,Lee,d,a,2011-11-10,2012-05-08,,N.D. Illinois,"District Court, N.D. Illinois"
1892,2,14,judge with multiple positions,,Thomas,,Lee,j,w,1823-02-07,1823-02-17,1839-10-24,D. South Carolina,"District Court, D. South Carolina"
1893,3,6,judge with multiple positions,17.0,Tom,Stewart,Lee,r,w,1984-05-15,1984-06-11,,S.D. Mississippi,"District Court, S.D. Mississippi"
1894,1,5,judge with multiple positions,18.0,William,Charles,Lee,r,w,1981-07-01,1981-07-28,,N.D. Indiana,"District Court, N.D. Indiana"
1895,1,14,judge with multiple positions,5.0,Joseph,F.,Leeson,d,w,2014-06-16,2014-12-05,,E.D. Pennsylvania,"District Court, E.D. Pennsylvania"
1896,3,8,judge with multiple positions,17.0,Joan,Humphrey,Lefkow,d,w,2000-05-11,2000-07-11,,N.D. Illinois,"District Court, N.D. Illinois"
1897,1,3,judge with multiple positions,8.0,Benson,Everett,Legg,r,w,1991-05-15,1991-09-16,2013-02-06,D. Maryland,"District Court, D. Maryland"
1898,1,3,judge with multiple positions,,Charles,A.,Legge,r,w,1984-06-19,1984-09-18,2001-06-30,N.D. California,"District Court, N.D. California"
1899,1,2,judge with multiple positions,,Vincent,L.,Leibell,d,w,1936-06-08,1936-06-20,1968-09-22,S.D. New York,"District Court, S.D. New York"
1900,4,8,judge with multiple positions,,George,Neves,Leighton,r,b,1975-12-19,1976-02-04,1987-12-01,N.D. Illinois,"District Court, N.D. Illinois"
1901,1,2,judge with multiple positions,15.0,Ronald,B.,Leighton,r,w,2002-01-23,2002-11-26,,W.D. Washington,"District Court, W.D. Washington"
1902,1,7,judge with multiple positions,16.0,Harry,Daniel,Leinenweber,r,w,1985-11-07,1985-12-17,,N.D. Illinois,"District Court, N.D. Illinois"
1903,1,5,judge with multiple positions,6.0,Peter,Keeton,Leisure,r,w,1984-05-25,1984-06-15,2013-09-17,S.D. New York,"District Court, S.D. New York"
1904,1,4,judge with multiple positions,7.0,Matthew,Frederick,Leitman,d,w,2014-01-06,2014-03-14,,E.D. Michigan,"District Court, E.D. Michigan"
1905,1,7,judge with multiple positions,16.0,Ivan,L. R.,Lemelle,d,b,1997-02-12,1998-04-07,,E.D. Louisiana,"District Court, E.D. Louisiana"
1906,2,4,judge with multiple positions,,Harry,Jacob,Lemley,d,w,1939-04-27,1939-05-11,1965-03-05,W.D. Arkansas,"District Court, W.D. Arkansas"
1907,3,5,judge with multiple positions,,Dal,Millington,Lemmon,d,w,1954-04-06,1954-04-29,1958-04-26,Ninth Circuit,Court of Appeals for the Ninth Circuit
1908,6,10,judge with multiple positions,17.0,Mary Ann,Vial,Lemmon,d,w,1995-12-19,1996-07-25,,E.D. Louisiana,"District Court, E.D. Louisiana"
1909,3,6,judge with multiple positions,15.0,Joan,A.,Lenard,d,w,1995-09-29,1995-12-26,,S.D. Florida,"District Court, S.D. Florida"
1910,1,8,judge with multiple positions,,Irvine,Luther,Lenroot,r,w,1929-04-22,1929-05-17,1944-04-30,Customs and Patent Appeals,Court of Customs and Patent Appeals
1911,1,17,judge with multiple positions,15.0,Richard,J.,Leon,r,w,2001-09-10,2002-02-19,,District of Columbia,"District Court, District of Columbia"
1912,1,12,judge with multiple positions,14.0,Timothy,D.,Leonard,r,w,1991-11-20,1992-08-12,,W.D. Oklahoma,"District Court, W.D. Oklahoma"
1913,3,6,judge with multiple positions,,Fred,Dickinson,Letts,r,w,1931-12-15,1932-02-20,1965-01-19,District of Columbia,"District Court, District of Columbia"
1914,1,4,judge with multiple positions,,Ira,Lloyd,Letts,r,w,1927-12-06,1928-01-04,1935-06-24,D. Rhode Island,"District Court, D. Rhode Island"
1915,1,7,judge with multiple positions,3.0,John,Spencer,Letts,r,w,1985-11-07,1985-12-17,2014-11-10,C.D. California,"District Court, C.D. California"
1916,2,10,judge with multiple positions,17.0,Pierre,Nelson,Leval,d,w,1993-08-06,1993-10-20,,Second Circuit,Court of Appeals for the Second Circuit
1917,1,16,judge with multiple positions,,Harold,,Leventhal,d,w,1965-03-01,1965-04-07,1979-11-20,District of Columbia,"District Court, District of Columbia"
1918,1,6,judge with multiple positions,,Richard,Harrington,Levet,r,w,1956-01-26,1956-03-08,1976-05-03,S.D. New York,"District Court, S.D. New York"
1919,1,6,judge with multiple positions,4.0,David,F.,Levi,r,w,1990-08-03,1990-10-01,2007-06-30,E.D. California,"District Court, E.D. California"
1920,3,4,judge with multiple positions,,Gerald,Sanford,Levin,r,w,1969-06-13,1969-07-14,1971-06-05,N.D. California,"District Court, N.D. California"
1921,1,2,judge with multiple positions,,Theodore,,Levin,d,w,1946-07-03,1946-07-27,1970-12-31,E.D. Michigan,"District Court, E.D. Michigan"
1922,4,8,judge with multiple positions,6.0,Jon,David,Levy,d,w,2014-01-06,2014-05-02,,D. Maine,"District Court, D. Maine"
1923,1,6,judge with multiple positions,7.0,Judith,Ellen,Levy,d,w,2014-01-06,2014-03-14,,E.D. Michigan,"District Court, E.D. Michigan"
1924,5,9,judge with multiple positions,18.0,Ronald,S. W.,Lew,r,a,1987-02-02,1987-05-07,,C.D. California,"District Court, C.D. California"
1925,2,5,judge with multiple positions,,David,Thomas,Lewis,r,w,1956-05-17,1956-06-05,1983-09-28,Tenth Circuit,Court of Appeals for the Tenth Circuit
1926,1,3,judge with multiple positions,8.0,Mary,Geiger,Lewis,d,w,2011-03-16,2012-06-20,,D. South Carolina,"District Court, D. South Carolina"
1927,1,2,judge with multiple positions,,Oren,Ritter,Lewis,r,w,1960-03-21,1960-05-31,1983-06-12,E.D. Virginia,"District Court, E.D. Virginia"
1928,4,7,judge with multiple positions,,Robert,E.,Lewis,r,w,,1929-03-28,1941-07-31,Tenth Circuit,Court of Appeals for the Tenth Circuit
1929,2,4,judge with multiple positions,,Timothy,K.,Lewis,r,b,1992-09-17,1992-10-09,1999-06-30,Third Circuit,Court of Appeals for the Third Circuit
1930,1,5,judge with multiple positions,,William,,Lewis,,w,1791-10-31,1791-11-07,1792-01-04,D. Pennsylvania,"District Court, D. Pennsylvania"
1931,2,5,judge with multiple positions,,Joseph,Patrick,Lieb,r,w,,1962-10-29,1971-11-02,M.D. Florida,"District Court, M.D. Florida"
1932,1,5,judge with multiple positions,4.0,John,C.,Lifland,r,w,1988-02-29,1988-05-20,2007-05-31,D. New Jersey,"District Court, D. New Jersey"
1933,2,6,judge with multiple positions,18.0,Stephen,Nathaniel,Limbaugh,r,w,1983-06-07,1983-07-19,2008-07-31,E.D. Missouri,"District Court, E.D. Missouri"
1934,5,11,judge with multiple positions,,Stephen,Nathaniel,Limbaugh,r,w,2007-12-06,2008-08-01,,E.D. Missouri,"District Court, E.D. Missouri"
1935,2,4,judge with multiple positions,17.0,Jose,L.,Linares,r,h,2002-08-01,2002-12-03,,D. New Jersey,"District Court, D. New Jersey"
1936,2,7,judge with multiple positions,10.0,George,Wakem,Lindberg,r,w,1989-09-21,1989-11-06,,N.D. Illinois,"District Court, N.D. Illinois"
1937,2,10,judge with multiple positions,,William,James,Lindberg,d,w,1951-03-12,1951-04-25,1981-12-15,W.D. Washington,"District Court, W.D. Washington"
1938,2,5,judge with multiple positions,,Walter,C.,Lindley,r,w,1949-09-15,1949-10-13,1958-01-03,Seventh Circuit,Court of Appeals for the Seventh Circuit
1939,1,4,judge with multiple positions,4.0,Reginald,C.,Lindsay,d,b,1993-10-27,1993-11-24,2009-03-12,D. Massachusetts,"District Court, D. Massachusetts"
1940,1,8,judge with multiple positions,18.0,Sam,A.,Lindsay,d,b,1997-11-08,1998-03-17,,N.D. Texas,"District Court, N.D. Texas"
1941,2,4,judge with multiple positions,,David,W.,Ling,d,w,1936-05-28,1936-06-03,1965-05-17,D. Arizona,"District Court, D. Arizona"
1942,1,6,judge with multiple positions,18.0,Richard,,Linn,d,w,1999-09-28,1999-11-22,,Federal Circuit,Court of Appeals for the Federal Circuit
1943,2,3,judge with multiple positions,13.0,Sara,Elizabeth,Lioi,r,w,2007-01-09,2007-03-14,,N.D. Ohio,"District Court, N.D. Ohio"
1944,4,11,judge with multiple positions,18.0,Kermit,Victor,Lipez,d,w,,1999-01-01,1999-01-01,,
1945,1,11,judge with multiple positions,7.0,Sheryl,Halle,Lipman,d,w,2014-01-06,2014-05-01,,W.D. Tennessee,"District Court, W.D. Tennessee"
1946,1,8,judge with multiple positions,13.0,Mary,M.,Lisi,d,w,1994-01-27,1994-05-09,,D. Rhode Island,"District Court, D. Rhode Island"
1947,1,3,judge with multiple positions,3.0,F.,A.,Little,r,w,1984-09-11,1984-10-12,2006-05-15,W.D. Louisiana,"District Court, W.D. Louisiana"
1948,1,6,judge with multiple positions,,Benjamin,Horsley,Littleton,r,w,1929-10-17,1929-11-06,1966-07-06,Court of Claims,United States Court of Claims
1949,1,6,judge with multiple positions,5.0,Marcel,,Livaudais,r,w,1984-06-19,1984-09-18,2008-12-31,E.D. Louisiana,"District Court, E.D. Louisiana"
1950,1,4,judge with multiple positions,,Pierce,,Lively,r,w,1972-09-12,1972-10-05,,Sixth Circuit,Court of Appeals for the Sixth Circuit
1951,1,10,judge with multiple positions,13.0,Debra,Ann,Livingston,r,w,2007-01-09,2007-05-17,,Second Circuit,Court of Appeals for the Second Circuit
1952,1,7,judge with multiple positions,,Henry,Brockholst,Livingston,j,w,1806-12-13,1807-01-16,1823-03-18,Supreme Court,Supreme Court of the United States
1953,2,8,judge with multiple positions,,William,,Lochren,d,w,1896-05-15,1896-05-18,1908-07-11,D. Minnesota,"District Court, D. Minnesota"
1954,2,5,judge with multiple positions,,James,William,Locke,r,w,1872-01-15,1872-02-01,1912-07-04,S.D. Florida,"District Court, S.D. Florida"
1955,6,8,judge with multiple positions,15.0,Edward,J.,Lodge,r,w,,1999-01-01,,Idaho Court of Appeals,Idaho Court of Appeals
1956,1,18,judge with multiple positions,,James,Kenneth,Logan,d,w,1977-11-04,1977-12-16,1998-07-15,Tenth Circuit,Court of Appeals for the Tenth Circuit
1957,7,19,judge with multiple positions,7.0,Steven,Paul,Logan,d,b,2014-01-06,2014-05-16,,D. Arizona,"District Court, D. Arizona"
1958,1,7,judge with multiple positions,10.0,Raymond,Joseph,Lohier,d,b,2010-03-10,2010-12-20,,Second Circuit,Court of Appeals for the Second Circuit
1959,1,7,judge with multiple positions,17.0,James,B.,Loken,r,w,1990-09-10,1990-10-17,,Eighth Circuit,Court of Appeals for the Eighth Circuit
1960,2,6,judge with multiple positions,,Augustus,V.,Long,d,w,1934-05-26,1934-06-04,1955-05-20,N.D. Florida,"District Court, N.D. Florida"
1961,2,7,judge with multiple positions,,Joseph,J.,Longobardi,r,w,1984-04-04,1984-05-03,,D. Delaware,"District Court, D. Delaware"
1962,1,6,judge with multiple positions,12.0,Ronald,Earl,Longstaff,r,w,1991-07-24,1991-11-05,,S.D. Iowa,"District Court, S.D. Iowa"
1963,1,4,judge with multiple positions,,John,Wesley,Longyear,r,w,1870-02-07,1870-02-18,1875-03-10,E.D. Michigan,"District Court, E.D. Michigan"
1964,1,1,judge with 1 position,,John,Whitaker,Lord,r,w,,1954-05-20,1972-05-16,U.S. Circuit Court for the District of Eastern Pennsylvania,U.S. Circuit Court for the District of Eastern Pennsylvania
1965,1,4,judge with multiple positions,,Joseph,Simon,Lord,d,w,1961-08-31,1961-09-15,1991-04-23,E.D. Pennsylvania,"District Court, E.D. Pennsylvania"
1966,1,8,judge with multiple positions,,Miles,Welton,Lord,d,w,1966-02-10,1966-04-28,1985-09-08,D. Minnesota,"District Court, D. Minnesota"
1967,1,6,judge with multiple positions,16.0,Myron,James,Lorenz,d,w,1999-03-08,1999-10-05,,S.D. California,"District Court, S.D. California"
